activity_id,week,location_id,co_share_group
JOB059,17,PLAT:XALP:S06:WB,n1
JOB059,17,PLAT:XALP:S07:WB,n1
JOB059,17,PLAT:XALP:S08:WB,n1
JOB059,17,SEC:XALP:S06_S07:WB,n1
JOB059,17,SEC:XALP:S07_S08:WB,n1
JOB059,18,PLAT:XALP:S06:WB,n1
JOB059,18,PLAT:XALP:S07:WB,n1
JOB059,18,PLAT:XALP:S08:WB,n1
JOB059,18,SEC:XALP:S06_S07:WB,n1
JOB059,18,SEC:XALP:S07_S08:WB,n1
JOB059,19,PLAT:XALP:S06:WB,n7
JOB059,19,PLAT:XALP:S07:WB,n7
JOB059,19,PLAT:XALP:S08:WB,n7
JOB059,19,SEC:XALP:S06_S07:WB,n7
JOB059,19,SEC:XALP:S07_S08:WB,n7
JOB059,20,PLAT:XALP:S06:WB,n1
JOB059,20,PLAT:XALP:S07:WB,n1
JOB059,20,PLAT:XALP:S08:WB,n1
JOB059,20,SEC:XALP:S06_S07:WB,n1
JOB059,20,SEC:XALP:S07_S08:WB,n1
JOB060,14,PLAT:YBET:H02:EB,n1
JOB060,14,PLAT:YBET:S15:EB,n1
JOB060,14,PLAT:YBET:S16:EB,n1
JOB060,14,SEC:YBET:H02_S15:EB,n1
JOB060,14,SEC:YBET:S15_S16:EB,n1
JOB060,15,PLAT:YBET:H02:EB,n1
JOB060,15,PLAT:YBET:S15:EB,n1
JOB060,15,PLAT:YBET:S16:EB,n1
JOB060,15,SEC:YBET:H02_S15:EB,n1
JOB060,15,SEC:YBET:S15_S16:EB,n1
JOB060,17,PLAT:YBET:H02:EB,n4
JOB060,17,PLAT:YBET:S15:EB,n4
JOB060,17,PLAT:YBET:S16:EB,n4
JOB060,17,SEC:YBET:H02_S15:EB,n4
JOB060,17,SEC:YBET:S15_S16:EB,n4
JOB061,4,PLAT:YBET:H01:EB,n1
JOB061,4,PLAT:YBET:H02:EB,n1
JOB061,4,PLAT:YBET:S15:EB,n1
JOB061,4,SEC:YBET:H01_H02:EB,n1
JOB061,4,SEC:YBET:H02_S15:EB,n1
JOB061,5,PLAT:YBET:H01:EB,n1
JOB061,5,PLAT:YBET:H02:EB,n1
JOB061,5,PLAT:YBET:S15:EB,n1
JOB061,5,SEC:YBET:H01_H02:EB,n1
JOB061,5,SEC:YBET:H02_S15:EB,n1
JOB061,6,PLAT:YBET:H01:EB,n7
JOB061,6,PLAT:YBET:H02:EB,n7
JOB061,6,PLAT:YBET:S15:EB,n7
JOB061,6,SEC:YBET:H01_H02:EB,n7
JOB061,6,SEC:YBET:H02_S15:EB,n7
JOB061,7,PLAT:YBET:H01:EB,n7
JOB061,7,PLAT:YBET:H02:EB,n7
JOB061,7,PLAT:YBET:S15:EB,n7
JOB061,7,SEC:YBET:H01_H02:EB,n7
JOB061,7,SEC:YBET:H02_S15:EB,n7
JOB061,8,PLAT:YBET:H01:EB,n1
JOB061,8,PLAT:YBET:H02:EB,n1
JOB061,8,PLAT:YBET:S15:EB,n1
JOB061,8,SEC:YBET:H01_H02:EB,n1
JOB061,8,SEC:YBET:H02_S15:EB,n1
JOB061,9,PLAT:YBET:H01:EB,n1
JOB061,9,PLAT:YBET:H02:EB,n1
JOB061,9,PLAT:YBET:S15:EB,n1
JOB061,9,SEC:YBET:H01_H02:EB,n1
JOB061,9,SEC:YBET:H02_S15:EB,n1
JOB061,10,PLAT:YBET:H01:EB,n1
JOB061,10,PLAT:YBET:H02:EB,n1
JOB061,10,PLAT:YBET:S15:EB,n1
JOB061,10,SEC:YBET:H01_H02:EB,n1
JOB061,10,SEC:YBET:H02_S15:EB,n1
JOB063,7,PLAT:YBET:H01:EB,n7
JOB063,7,PLAT:YBET:H02:EB,n7
JOB063,7,PLAT:YBET:S14:EB,n7
JOB063,7,SEC:YBET:H01_H02:EB,n7
JOB063,7,SEC:YBET:S14_H01:EB,n7
JOB064,19,PLAT:YBET:S15:WB,n1
JOB064,19,PLAT:YBET:S16:WB,n1
JOB064,19,SEC:YBET:S15_S16:WB,n1
JOB065,19,PLAT:YBET:S12:WB,n2
JOB065,19,PLAT:YBET:S13:WB,n2
JOB065,19,SEC:YBET:S12_S13:WB,n2
JOB066,25,PLAT:XALP:H01:WB,n1
JOB066,25,PLAT:XALP:S02:WB,n1
JOB066,25,PLAT:XALP:S03:WB,n1
JOB066,25,PLAT:XALP:S04:WB,n1
JOB066,25,SEC:XALP:S02_S03:WB,n1
JOB066,25,SEC:XALP:S03_S04:WB,n1
JOB066,25,SEC:XALP:S04_H01:WB,n1
JOB069,9,PLAT:XALP:H01:WB,n1
JOB069,9,PLAT:XALP:H02:WB,n1
JOB069,9,PLAT:XALP:S03:WB,n1
JOB069,9,PLAT:XALP:S04:WB,n1
JOB069,9,SEC:XALP:H01_H02:WB,n1
JOB069,9,SEC:XALP:S03_S04:WB,n1
JOB069,9,SEC:XALP:S04_H01:WB,n1
JOB069,26,PLAT:XALP:H01:WB,n7
JOB069,26,PLAT:XALP:H02:WB,n7
JOB069,26,PLAT:XALP:S03:WB,n7
JOB069,26,PLAT:XALP:S04:WB,n7
JOB069,26,SEC:XALP:H01_H02:WB,n7
JOB069,26,SEC:XALP:S03_S04:WB,n7
JOB069,26,SEC:XALP:S04_H01:WB,n7
JOB070,11,PLAT:XALP:H01:WB,n1
JOB070,11,PLAT:XALP:S03:WB,n1
JOB070,11,PLAT:XALP:S04:WB,n1
JOB070,11,SEC:XALP:S03_S04:WB,n1
JOB070,11,SEC:XALP:S04_H01:WB,n1
JOB070,12,PLAT:XALP:H01:WB,n1
JOB070,12,PLAT:XALP:S03:WB,n1
JOB070,12,PLAT:XALP:S04:WB,n1
JOB070,12,SEC:XALP:S03_S04:WB,n1
JOB070,12,SEC:XALP:S04_H01:WB,n1
JOB070,19,PLAT:XALP:H01:WB,n1
JOB070,19,PLAT:XALP:S03:WB,n1
JOB070,19,PLAT:XALP:S04:WB,n1
JOB070,19,SEC:XALP:S03_S04:WB,n1
JOB070,19,SEC:XALP:S04_H01:WB,n1
JOB070,22,PLAT:XALP:H01:WB,n1
JOB070,22,PLAT:XALP:S03:WB,n1
JOB070,22,PLAT:XALP:S04:WB,n1
JOB070,22,SEC:XALP:S03_S04:WB,n1
JOB070,22,SEC:XALP:S04_H01:WB,n1
JOB070,23,PLAT:XALP:H01:WB,n7
JOB070,23,PLAT:XALP:S03:WB,n7
JOB070,23,PLAT:XALP:S04:WB,n7
JOB070,23,SEC:XALP:S03_S04:WB,n7
JOB070,23,SEC:XALP:S04_H01:WB,n7
JOB071,21,PLAT:YBET:S15:EB,n6
JOB071,21,PLAT:YBET:S16:EB,n6
JOB071,21,PLAT:YBET:S17:EB,n6
JOB071,21,SEC:YBET:S15_S16:EB,n6
JOB071,21,SEC:YBET:S16_S17:EB,n6
JOB072,23,PLAT:XALP:H01:EB,n1
JOB072,23,PLAT:XALP:H02:EB,n1
JOB072,23,PLAT:XALP:S04:EB,n1
JOB072,23,SEC:XALP:H01_H02:EB,n1
JOB072,23,SEC:XALP:S04_H01:EB,n1
JOB073,27,PLAT:YBET:H01:EB,n5
JOB073,27,PLAT:YBET:H02:EB,n5
JOB073,27,PLAT:YBET:S15:EB,n5
JOB073,27,SEC:YBET:H01_H02:EB,n5
JOB073,27,SEC:YBET:H02_S15:EB,n5
JOB074,21,PLAT:XALP:H01:EB,n2
JOB074,21,PLAT:XALP:H02:EB,n2
JOB074,21,SEC:XALP:H01_H02:EB,n2
JOB075,28,PLAT:YBET:H01:WB,n2
JOB075,28,PLAT:YBET:H02:WB,n2
JOB075,28,SEC:YBET:H01_H02:WB,n2
